City;Time of data;Day of the year;Hour of the day tstd;Hour of the year m;Time;Temperature (°C);Cloud Cover;Wind Velocity (m/s);Wind Direction;Solar Constant Io  (W/m²);Iglo,hor (W/m²);Iglo,p (W/m²)
Athens;26/1/2020 7:00:54;26;15;615;*15:00*;13;1;0;;1414,915804;138,875539;164,107110
Athens;26/1/2020 7:00:56;26;16;616;*16:00*;13;1;0;south-southeast;1414,903454;49,760540;48,807436
Athens;26/1/2020 7:00:59;26;17;617;*17:00*;12;1;0;south;1414,891082;0,000000;0,000000
Athens;26/1/2020 7:01:01;26;18;618;*18:00*;12;1;1;north;1414,878688;0,000000;0,000000
Athens;26/1/2020 7:01:03;26;19;619;*19:00*;10;1;1;north-northeast;1414,866273;0,000000;0,000000
Athens;26/1/2020 7:01:05;26;20;620;*20:00*;10;1;2;north-northeast;1414,853837;0,000000;0,000000
Athens;26/1/2020 7:01:09;26;21;621;*21:00*;11;1;1;east-northeast;1414,841379;0,000000;0,000000
Athens;26/1/2020 7:01:11;26;22;622;*22:00*;12;0,99;1;east-southeast;1414,828899;0,000000;0,000000
Athens;26/1/2020 7:01:14;26;23;623;*23:00*;12;0,99;1;north;1414,816398;0,000000;0,000000
Athens;26/1/2020 7:01:16;26;24;624;*00:00*;10;1;2;east-northeast;1414,803875;0,000000;0,000000
Athens;27/1/2020 7:01:19;27;1;625;*01:00*;13;0,98;1;southeast;1414,791331;0,000000;0,000000
Athens;27/1/2020 7:01:21;27;2;626;*02:00*;12;0,95;1;southeast;1414,778766;0,000000;0,000000
Athens;27/1/2020 7:01:24;27;3;627;*03:00*;10;0,97;2;south-southeast;1414,766178;0,000000;0,000000
Athens;27/1/2020 7:01:26;27;4;628;*04:00*;11;0,91;2;south-southeast;1414,753570;0,000000;0,000000
Athens;27/1/2020 7:01:28;27;5;629;*05:00*;10;0,93;2;south-southeast;1414,740940;0,000000;0,000000
Athens;27/1/2020 7:01:30;27;6;630;*06:00*;10;0,96;2;southeast;1414,728288;0,000000;0,000000
Athens;27/1/2020 7:00:34;27;7;631;*07:00*;11;1;1;east;1414,715615;15,745715;14,906132
Athens;27/1/2020 7:00:36;27;8;632;*08:00*;11;1;1;east-northeast;1414,702921;119,561935;137,174603
Athens;27/1/2020 7:00:38;27;9;633;*09:00*;11;1;1;northeast;1414,690205;207,621746;258,220590
Athens;27/1/2020 7:00:40;27;10;634;*10:00*;12;0,99;1;northeast;1414,677467;288,488882;368,421108
Athens;27/1/2020 7:00:42;27;11;635;*11:00*;13;0,99;1;northeast;1414,664708;339,413297;437,291536
Athens;27/1/2020 7:00:45;27;12;636;*12:00*;13;0,99;1;north-northwest;1414,651928;345,434927;445,387220
Athens;27/1/2020 7:00:47;27;13;637;*13:00*;13;1;1;west;1414,639126;304,782208;390,424172
Athens;27/1/2020 7:00:49;27;14;638;*14:00*;14;0,98;3;south-southwest;1414,626303;229,410457;287,932207
Athens;27/1/2020 7:00:51;27;15;639;*15:00*;13;0,98;2;south;1414,613459;141,047139;166,614417
Athens;27/1/2020 7:00:53;27;16;640;*16:00*;13;0,68;2;southwest;1414,600593;52,110259;51,350228
Athens;27/1/2020 7:00:55;27;17;641;*17:00*;12;0,52;1;west;1414,587705;0,000000;0,000000
Athens;27/1/2020 7:00:57;27;18;642;*18:00*;12;0,4;1;east;1414,574797;0,000000;0,000000
Athens;27/1/2020 7:01:00;27;19;643;*19:00*;12;0,18;1;north-northeast;1414,561866;0,000000;0,000000
Athens;27/1/2020 7:01:02;27;20;644;*20:00*;12;0,05;1;north-northwest;1414,548915;0,000000;0,000000
Athens;27/1/2020 7:01:04;27;21;645;*21:00*;11;0,05;1;west;1414,535942;0,000000;0,000000
Athens;27/1/2020 7:01:06;27;22;646;*22:00*;11;0,01;1;west;1414,522948;0,000000;0,000000
Athens;27/1/2020 7:01:08;27;23;647;*23:00*;11;0;1;west;1414,509932;0,000000;0,000000
Athens;27/1/2020 7:01:11;27;24;648;*00:00*;10;0;1;west-southwest;1414,496895;0,000000;0,000000
Athens;28/1/2020 7:01:13;28;1;649;*01:00*;10;0;1;west;1414,483837;0,000000;0,000000
Athens;28/1/2020 7:01:15;28;2;650;*02:00*;10;0;1;north-northwest;1414,470757;0,000000;0,000000
Athens;28/1/2020 7:01:17;28;3;651;*03:00*;9;0;1;north;1414,457656;0,000000;0,000000
Athens;28/1/2020 7:01:20;28;4;652;*04:00*;9;0;1;north;1414,444534;0,000000;0,000000
Athens;28/1/2020 7:01:22;28;5;653;*05:00*;8;0;1;north;1414,431390;0,000000;0,000000
Athens;28/1/2020 7:01:25;28;6;654;*06:00*;8;0;1;north-northeast;1414,418225;0,000000;0,000000
Athens;28/1/2020 7:00:34;28;7;655;*07:00*;5;0;2;north-northeast;1414,405039;20,125530;29,620508
Athens;28/1/2020 7:00:36;28;8;656;*08:00*;4;0;2;north;1414,391831;95,553232;153,272716
Athens;28/1/2020 7:00:38;28;9;657;*09:00*;8;0;2;north;1414,378602;206,342591;314,354926
Athens;28/1/2020 7:00:40;28;10;658;*10:00*;11;0;2;north-northwest;1414,365352;311,232868;462,256485
Athens;28/1/2020 7:00:41;28;11;659;*11:00*;12;0;3;west-northwest;1414,352081;377,756331;554,846116
Athens;28/1/2020 7:00:43;28;12;660;*12:00*;14;0;3;west-northwest;1414,338788;385,850634;566,013188
Athens;28/1/2020 7:00:45;28;13;661;*13:00*;15;0,19;3;west;1414,325474;333,084468;492,615193
Athens;28/1/2020 7:00:47;28;14;662;*14:00*;15;0,2;4;west-southwest;1414,312139;235,390256;355,356973
Athens;28/1/2020 7:00:49;28;15;663;*15:00*;14;0;4;southwest;1414,298782;122,511288;193,106749
Athens;28/1/2020 7:00:51;28;16;664;*16:00*;14;0;3;southwest;1414,285404;33,036981;54,405635
Athens;28/1/2020 7:00:53;28;17;665;*17:00*;12;0;2;southwest;1414,272005;0,000000;0,000000
Athens;28/1/2020 7:00:55;28;18;666;*18:00*;10;0,01;2;west;1414,258585;0,000000;0,000000
Athens;28/1/2020 7:00:57;28;19;667;*19:00*;10;0,01;2;west;1414,245144;0,000000;0,000000
Athens;28/1/2020 7:00:59;28;20;668;*20:00*;9;0,01;2;west-southwest;1414,231681;0,000000;0,000000
Athens;28/1/2020 7:01:01;28;21;669;*21:00*;9;0,01;3;west-southwest;1414,218197;0,000000;0,000000
Athens;28/1/2020 7:01:03;28;22;670;*22:00*;8;0,01;3;west-southwest;1414,204692;0,000000;0,000000
Athens;28/1/2020 7:01:05;28;23;671;*23:00*;9;0,03;2;southwest;1414,191166;0,000000;0,000000
Athens;28/1/2020 7:01:06;28;24;672;*00:00*;9;0,02;2;southwest;1414,177618;0,000000;0,000000
Athens;29/1/2020 7:01:08;29;1;673;*01:00*;8;0,19;2;southwest;1414,164050;0,000000;0,000000
Athens;29/1/2020 7:01:10;29;2;674;*02:00*;7;0,02;2;west-southwest;1414,150460;0,000000;0,000000
Athens;29/1/2020 7:01:13;29;3;675;*03:00*;7;0,01;2;west-southwest;1414,136849;0,000000;0,000000
Athens;29/1/2020 7:01:15;29;4;676;*04:00*;9;0,01;1;west-northwest;1414,123217;0,000000;0,000000
Athens;29/1/2020 7:01:17;29;5;677;*05:00*;10;0,01;1;northwest;1414,109563;0,000000;0,000000
Athens;29/1/2020 7:01:18;29;6;678;*06:00*;10;0,34;1;northwest;1414,095889;0,000000;0,000000
Athens;29/1/2020 7:00:34;29;7;679;*07:00*;10;0;1;west;1414,082193;20,609293;30,521389
Athens;29/1/2020 7:00:36;29;8;680;*08:00*;10;0,21;0;north-northwest;1414,068476;97,203537;155,173177
Athens;29/1/2020 7:00:39;29;9;681;*09:00*;10;0,23;0;north;1414,054739;209,114390;317,332659
Athens;29/1/2020 7:00:41;29;10;682;*10:00*;12;0,07;0;;1414,040980;314,960084;466,251429
Athens;29/1/2020 7:00:42;29;11;683;*11:00*;13;0,17;1;south;1414,027199;382,188218;559,629830
Athens;29/1/2020 7:00:44;29;12;684;*12:00*;14;0,23;2;south-southwest;1414,013398;390,570023;571,171080
Athens;29/1/2020 7:00:47;29;13;685;*13:00*;15;0,42;2;southwest;1413,999576;314,189454;441,385952
Athens;29/1/2020 7:00:49;29;14;686;*14:00*;16;0,96;4;southwest;1413,985732;235,216098;293,808671
Athens;29/1/2020 7:00:51;29;15;687;*15:00*;16;0,95;4;southwest;1413,971868;145,507466;171,703131
Athens;29/1/2020 7:00:52;29;16;688;*16:00*;15;0,94;3;southwest;1413,957982;56,627587;56,318779
Athens;29/1/2020 7:00:54;29;17;689;*17:00*;14;0,7;4;south-southwest;1413,944076;0,000000;0,000000
Athens;29/1/2020 7:00:56;29;18;690;*18:00*;12;0,61;3;southwest;1413,930148;0,000000;0,000000
Athens;29/1/2020 7:00:58;29;19;691;*19:00*;12;0,5;2;west;1413,916199;0,000000;0,000000
Athens;29/1/2020 7:01:00;29;20;692;*20:00*;13;0,16;1;north-northwest;1413,902229;0,000000;0,000000
Athens;29/1/2020 7:01:02;29;21;693;*21:00*;13;0,36;1;southwest;1413,888239;0,000000;0,000000
Athens;29/1/2020 7:01:04;29;22;694;*22:00*;12;0,34;1;west;1413,874227;0,000000;0,000000
Athens;29/1/2020 7:01:06;29;23;695;*23:00*;9;0,42;2;west;1413,860194;0,000000;0,000000
Athens;29/1/2020 7:01:08;29;24;696;*00:00*;10;0,75;2;west-northwest;1413,846140;0,000000;0,000000
Athens;30/1/2020 7:01:09;30;1;697;*01:00*;10;0,83;1;northwest;1413,832065;0,000000;0,000000
Athens;30/1/2020 7:01:11;30;2;698;*02:00*;10;0,73;1;northwest;1413,817969;0,000000;0,000000
Athens;30/1/2020 7:01:13;30;3;699;*03:00*;9;0,26;1;northwest;1413,803852;0,000000;0,000000
Athens;30/1/2020 7:01:15;30;4;700;*04:00*;10;0,11;1;west-northwest;1413,789714;0,000000;0,000000
Athens;30/1/2020 7:01:17;30;5;701;*05:00*;9;0,48;1;west-northwest;1413,775555;0,000000;0,000000
Athens;30/1/2020 7:01:19;30;6;702;*06:00*;7;0,59;2;west;1413,761375;0,000000;0,000000
Athens;30/1/2020 7:00:33;30;7;703;*07:00*;8;0,29;3;west;1413,747174;21,125886;31,467201
Athens;30/1/2020 7:00:35;30;8;704;*08:00*;8;0,27;2;west-northwest;1413,732952;98,932130;157,157813
Athens;30/1/2020 7:00:37;30;9;705;*09:00*;11;0,2;2;west-northwest;1413,718710;211,992858;320,417347
Athens;30/1/2020 7:00:38;30;10;706;*10:00*;13;0,12;2;west-northwest;1413,704446;318,805272;470,361469
Athens;30/1/2020 7:00:40;30;11;707;*11:00*;14;0,16;2;northwest;1413,690161;386,740344;564,525355
Athens;30/1/2020 7:00:42;30;12;708;*12:00*;15;0,23;3;north-northwest;1413,675855;395,401119;576,427156
Athens;30/1/2020 7:00:43;30;13;709;*13:00*;15;0,14;3;north-northwest;1413,661529;342,202929;502,728770
Athens;30/1/2020 7:00:45;30;14;710;*14:00*;15;0,16;3;northwest;1413,647181;243,080013;364,141305
Athens;30/1/2020 7:00:47;30;15;711;*15:00*;15;0,31;3;northwest;1413,632813;128,016569;199,767419
Athens;30/1/2020 7:00:49;30;16;712;*16:00*;15;0,48;3;north-northwest;1413,618424;58,917260;62,438746
Athens;30/1/2020 7:00:50;30;17;713;*17:00*;14;0,03;3;north-northeast;1413,604014;0,000000;0,000000
Athens;30/1/2020 7:00:52;30;18;714;*18:00*;11;0,01;4;north-northeast;1413,589582;0,000000;0,000000
Athens;30/1/2020 7:00:54;30;19;715;*19:00*;9;0;5;north-northeast;1413,575130;0,000000;0,000000
Athens;30/1/2020 7:00:56;30;20;716;*20:00*;8;0;5;north;1413,560658;0,000000;0,000000
Athens;30/1/2020 7:00:57;30;21;717;*21:00*;8;0;4;north-northeast;1413,546164;0,000000;0,000000
Athens;30/1/2020 7:00:59;30;22;718;*22:00*;7;0;4;north-northeast;1413,531649;0,000000;0,000000
Athens;30/1/2020 7:01:01;30;23;719;*23:00*;6;0;3;north-northeast;1413,517114;0,000000;0,000000
Athens;30/1/2020 7:01:03;30;24;720;*00:00*;6;0;2;north-northeast;1413,502558;0,000000;0,000000
Athens;31/1/2020 7:01:04;31;1;721;*01:00*;4;0;2;north-northeast;1413,487981;0,000000;0,000000
Athens;31/1/2020 7:01:06;31;2;722;*02:00*;3;0;3;north-northeast;1413,473383;0,000000;0,000000
Athens;31/1/2020 7:01:07;31;3;723;*03:00*;2;0;3;northeast;1413,458764;0,000000;0,000000
Athens;31/1/2020 7:01:09;31;4;724;*04:00*;2;0,62;2;northeast;1413,444124;0,000000;0,000000
Athens;31/1/2020 7:01:10;31;5;725;*05:00*;3;0,48;2;north-northeast;1413,429464;0,000000;0,000000
Athens;31/1/2020 7:01:12;31;6;726;*06:00*;3;0,44;2;northeast;1413,414783;0,000000;0,000000
Athens;31/1/2020 7:00:33;31;7;727;*07:00*;6;0,34;2;northeast;1413,400081;30,907743;29,659349
Athens;31/1/2020 7:00:35;31;8;728;*08:00*;9;0,16;1;east-northeast;1413,385358;100,740373;159,226945
Athens;31/1/2020 7:00:38;31;9;729;*09:00*;9;0,35;1;north-northeast;1413,370615;207,869051;287,549335
Athens;31/1/2020 7:00:40;31;10;730;*10:00*;10;0,01;1;north-northwest;1413,355850;322,768622;474,585634
Athens;31/1/2020 7:00:42;31;11;731;*11:00*;11;0,01;1;southwest;1413,341065;391,412388;569,531082
Athens;31/1/2020 7:00:45;31;12;732;*12:00*;12;0,01;2;southwest;1413,326259;400,343218;581,779347
Athens;31/1/2020 7:00:47;31;13;733;*13:00*;12;0,01;3;southwest;1413,311433;346,904662;507,901042
Athens;31/1/2020 7:00:49;31;14;734;*14:00*;13;0;3;southwest;1413,296586;247,048841;368,621749
Athens;31/1/2020 7:00:51;31;15;735;*15:00*;13;0;3;south-southwest;1413,281718;130,857455;203,158360
Athens;31/1/2020 7:00:54;31;16;736;*16:00*;13;0;3;south-southwest;1413,266829;36,940470;60,316535
Athens;31/1/2020 7:00:56;31;17;737;*17:00*;12;0;2;south-southwest;1413,251919;0,000000;0,000000
Athens;31/1/2020 7:00:58;31;18;738;*18:00*;10;0,01;1;south;1413,236989;0,000000;0,000000
Athens;31/1/2020 7:01:00;31;19;739;*19:00*;12;0,01;1;south;1413,222038;0,000000;0,000000
Athens;31/1/2020 7:01:03;31;20;740;*20:00*;11;0;1;southwest;1413,207067;0,000000;0,000000
Athens;31/1/2020 7:01:05;31;21;741;*21:00*;9;0;2;southwest;1413,192075;0,000000;0,000000
Athens;31/1/2020 7:01:07;31;22;742;*22:00*;9;0;2;west-southwest;1413,177062;0,000000;0,000000
Athens;31/1/2020 7:01:10;31;23;743;*23:00*;9;0;2;west-southwest;1413,162028;0,000000;0,000000
Athens;31/1/2020 7:01:12;31;24;744;*00:00*;8;0;2;west-southwest;1413,146974;0,000000;0,000000
Athens;1/2/2020 7:01:14;32;1;745;*01:00*;8;0;2;west-southwest;1413,131899;0,000000;0,000000
Athens;1/2/2020 7:01:17;32;2;746;*02:00*;9;0;2;west-southwest;1413,116803;0,000000;0,000000
Athens;1/2/2020 7:01:19;32;3;747;*03:00*;10;0;1;west;1413,101687;0,000000;0,000000
Athens;1/2/2020 7:01:21;32;4;748;*04:00*;10;0;1;west-northwest;1413,086550;0,000000;0,000000
Athens;1/2/2020 7:01:23;32;5;749;*05:00*;10;0;1;north-northwest;1413,071393;0,000000;0,000000
Athens;1/2/2020 7:01:26;32;6;750;*06:00*;10;0;1;north;1413,056215;0,000000;0,000000
Athens;1/2/2020 7:00:34;32;7;751;*07:00*;9;0;1;north-northeast;1413,041016;22,266306;33,497533
Athens;1/2/2020 7:00:36;32;8;752;*08:00*;8;0;2;northeast;1413,025797;102,629635;161,380873
Athens;1/2/2020 7:00:37;32;9;753;*09:00*;9;0;1;northeast;1413,010557;218,073383;326,906544
Athens;1/2/2020 7:00:39;32;10;754;*10:00*;12;0;0;southeast;1412,995297;326,850269;478,922874
Athens;1/2/2020 7:00:41;32;11;755;*11:00*;14;0;1;south;1412,980016;396,203958;574,645318
Athens;1/2/2020 7:00:43;32;12;756;*12:00*;15;0;2;south-southwest;1412,964714;405,395543;587,225499
Athens;1/2/2020 7:00:45;32;13;757;*13:00*;15;0;2;south;1412,949392;351,700175;513,147236
Athens;1/2/2020 7:00:47;32;14;758;*14:00*;16;0;2;south;1412,934049;251,091796;373,155536
Athens;1/2/2020 7:00:49;32;15;759;*15:00*;16;0;2;south-southeast;1412,918686;133,756780;206,587579
Athens;1/2/2020 7:00:52;32;16;760;*16:00*;15;0;1;south-southeast;1412,903302;38,326857;62,344812
Athens;1/2/2020 7:00:54;32;17;761;*17:00*;14;0;1;east-southeast;1412,887898;0,000000;0,000000
Athens;1/2/2020 7:00:55;32;18;762;*18:00*;11;0;2;east;1412,872473;0,000000;0,000000
Athens;1/2/2020 7:00:57;32;19;763;*19:00*;11;0;2;east;1412,857028;0,000000;0,000000
Athens;1/2/2020 7:00:59;32;20;764;*20:00*;10;0;2;east;1412,841562;0,000000;0,000000
Athens;1/2/2020 7:01:01;32;21;765;*21:00*;10;0;2;east;1412,826075;0,000000;0,000000
Athens;1/2/2020 7:01:04;32;22;766;*22:00*;12;0;2;east-southeast;1412,810569;0,000000;0,000000
Athens;1/2/2020 7:01:06;32;23;767;*23:00*;13;0;1;east;1412,795041;0,000000;0,000000
Athens;1/2/2020 7:01:08;32;24;768;*00:00*;12;0;1;east-northeast;1412,779493;0,000000;0,000000
Athens;2/2/2020 7:01:10;33;1;769;*01:00*;12;0;1;northeast;1412,763925;0,000000;0,000000
Athens;2/2/2020 7:01:11;33;2;770;*02:00*;12;0;1;north-northeast;1412,748337;0,000000;0,000000
Athens;2/2/2020 7:01:13;33;3;771;*03:00*;12;0;1;north;1412,732727;0,000000;0,000000
Athens;2/2/2020 7:01:15;33;4;772;*04:00*;12;0,03;1;north;1412,717098;0,000000;0,000000
Athens;2/2/2020 7:01:18;33;5;773;*05:00*;11;0,12;1;north-northeast;1412,701448;0,000000;0,000000
Athens;2/2/2020 7:01:20;33;6;774;*06:00*;11;0,44;1;north-northeast;1412,685777;0,000000;0,000000
Athens;2/2/2020 7:00:33;33;7;775;*07:00*;11;0,71;1;north-northeast;1412,670086;29,745432;28,322631
Athens;2/2/2020 7:00:35;33;8;776;*08:00*;10;0,73;1;north-northeast;1412,654375;128,696392;147,208298
Athens;2/2/2020 7:00:37;33;9;777;*09:00*;10;0,61;1;north-northeast;1412,638643;212,990438;292,924789
Athens;2/2/2020 7:00:39;33;10;778;*10:00*;12;0,56;0;;1412,622891;307,502902;426,766099
Athens;2/2/2020 7:00:41;33;11;779;*11:00*;13;0,58;0;south;1412,607119;368,777898;512,075599
Athens;2/2/2020 7:00:42;33;12;780;*12:00*;14;0,82;1;south-southwest;1412,591326;365,764384;463,300123
Athens;2/2/2020 7:00:44;33;13;781;*13:00*;14;0,92;1;south-southwest;1412,575513;324,813451;408,976836
Athens;2/2/2020 7:00:46;33;14;782;*14:00*;15;0,96;2;south-southwest;1412,559679;247,338312;305,862983
Athens;2/2/2020 7:00:47;33;15;783;*15:00*;15;0,91;2;south;1412,543825;154,874697;182,133479
Athens;2/2/2020 7:00:49;33;16;784;*16:00*;14;0,89;2;south;1412,527951;65,109619;65,881573
Athens;2/2/2020 7:00:51;33;17;785;*17:00*;13;0,84;2;south;1412,512057;0,000000;0,000000
Athens;2/2/2020 7:00:52;33;18;786;*18:00*;11;0,27;1;southeast;1412,496142;0,000000;0,000000
Athens;2/2/2020 7:00:54;33;19;787;*19:00*;13;0,21;1;southeast;1412,480206;0,000000;0,000000
Athens;2/2/2020 7:00:56;33;20;788;*20:00*;13;0,16;0;;1412,464251;0,000000;0,000000
Athens;2/2/2020 7:00:57;33;21;789;*21:00*;12;0;1;northeast;1412,448275;0,000000;0,000000
Athens;2/2/2020 7:00:59;33;22;790;*22:00*;12;0;1;north-northeast;1412,432279;0,000000;0,000000
Athens;2/2/2020 7:01:00;33;23;791;*23:00*;12;0;1;north-northeast;1412,416262;0,000000;0,000000
Athens;2/2/2020 7:01:02;33;24;792;*00:00*;12;0;1;north;1412,400226;0,000000;0,000000
Athens;3/2/2020 7:01:03;34;1;793;*01:00*;11;0;0;east-northeast;1412,384169;0,000000;0,000000
Athens;3/2/2020 7:01:05;34;2;794;*02:00*;11;0,02;0;north-northeast;1412,368091;0,000000;0,000000
Athens;3/2/2020 7:01:07;34;3;795;*03:00*;10;0,24;1;northeast;1412,351994;0,000000;0,000000
Athens;3/2/2020 7:01:08;34;4;796;*04:00*;10;0,01;1;east-northeast;1412,335876;0,000000;0,000000
Athens;3/2/2020 7:01:10;34;5;797;*05:00*;10;0,01;1;northeast;1412,319738;0,000000;0,000000
Athens;3/2/2020 7:00:33;34;6;798;*06:00*;10;0,1;1;northeast;1412,303580;0,000000;0,000000
Athens;3/2/2020 7:00:35;34;7;799;*07:00*;10;0;0;;1412,287402;23,564782;35,719569
Athens;3/2/2020 7:00:37;34;8;800;*08:00*;10;0;1;east;1412,271203;106,656696;165,944194
Athens;3/2/2020 7:00:38;34;9;801;*09:00*;11;0,37;1;northeast;1412,254984;215,675764;295,737215
Athens;3/2/2020 7:00:40;34;10;802;*10:00*;12;0,04;0;;1412,238745;335,368686;487,931983
Athens;3/2/2020 7:00:41;34;11;803;*11:00*;13;0,16;1;west-southwest;1412,222486;406,143732;585,192097
Athens;3/2/2020 7:00:43;34;12;804;*12:00*;15;0,66;2;southwest;1412,206206;381,333781;527,829184
Athens;3/2/2020 7:00:44;34;13;805;*13:00*;16;0,85;3;southwest;1412,189907;328,317602;412,174810
Athens;3/2/2020 7:00:46;34;14;806;*14:00*;16;0,86;4;southwest;1412,173587;250,467260;308,927076
Athens;3/2/2020 7:00:47;34;15;807;*15:00*;15;0,75;3;south-southwest;1412,157247;157,304350;184,784415
Athens;3/2/2020 7:00:49;34;16;808;*16:00*;15;0,69;3;south-southwest;1412,140887;67,148343;68,211656
Athens;3/2/2020 7:00:50;34;17;809;*17:00*;14;0,77;3;south;1412,124507;0,000000;0,000000
Athens;3/2/2020 7:00:52;34;18;810;*18:00*;12;0,83;2;south;1412,108107;0,000000;0,000000
Athens;3/2/2020 7:00:53;34;19;811;*19:00*;12;0,85;3;west-southwest;1412,091686;0,000000;0,000000
Athens;3/2/2020 7:00:55;34;20;812;*20:00*;11;0,8;3;west;1412,075246;0,000000;0,000000
Athens;3/2/2020 7:00:56;34;21;813;*21:00*;10;0,79;2;southwest;1412,058785;0,000000;0,000000
Athens;3/2/2020 7:00:58;34;22;814;*22:00*;10;0,58;2;southwest;1412,042304;0,000000;0,000000
;3/2/2020 7:00:58;34;23;815;;;;;;1412,025804;0,000000;0,000000
Athens;3/2/2020 7:00:59;34;24;816;*00:00*;12;0;0;;1412,009283;0,000000;0,000000
Athens;4/2/2020 7:01:01;35;1;817;*01:00*;12;0,02;0;southwest;1411,992742;0,000000;0,000000
Athens;4/2/2020 7:01:03;35;2;818;*02:00*;12;0,3;0;southwest;1411,976181;0,000000;0,000000
Athens;4/2/2020 7:01:04;35;3;819;*03:00*;12;0,72;0;;1411,959600;0,000000;0,000000
Athens;4/2/2020 7:01:06;35;4;820;*04:00*;11;0,62;1;north-northeast;1411,942999;0,000000;0,000000
Athens;4/2/2020 7:01:07;35;5;821;*05:00*;10;0,43;1;northeast;1411,926377;0,000000;0,000000
Athens;4/2/2020 7:00:34;35;6;822;*06:00*;10;0,11;1;north-northeast;1411,909736;0,000000;0,000000
Athens;4/2/2020 7:00:36;35;7;823;*07:00*;10;0;2;north-northeast;1411,893075;24,279068;36,905053
Athens;4/2/2020 7:00:39;35;8;824;*08:00*;11;0;1;north-northeast;1411,876394;108,797228;168,354053
Athens;4/2/2020 7:00:41;35;9;825;*09:00*;12;0;1;north-northeast;1411,859693;227,833972;337,361092
Athens;4/2/2020 7:00:44;35;10;826;*10:00*;13;0;1;south;1411,842971;339,805408;492,601344
Athens;4/2/2020 7:00:46;35;11;827;*11:00*;14;0;1;south-southwest;1411,826230;411,290766;590,620805
Athens;4/2/2020 7:00:49;35;12;828;*12:00*;14;0;1;south-southeast;1411,809469;421,204901;604,104884
Athens;4/2/2020 7:00:51;35;13;829;*13:00*;15;0,01;1;southeast;1411,792688;366,638948;529,305043
Athens;4/2/2020 7:00:54;35;14;830;*14:00*;15;0,02;2;south-southeast;1411,775887;263,656183;387,054551
Athens;4/2/2020 7:00:56;35;15;831;*15:00*;16;0,01;3;south;1411,759066;142,801552;217,088213
Athens;4/2/2020 7:00:59;35;16;832;*16:00*;14;0,01;4;south;1411,742225;42,742151;68,588553
Athens;4/2/2020 7:01:02;35;17;833;*17:00*;13;0,02;3;south-southeast;1411,725364;0,000000;0,000000
Athens;4/2/2020 7:01:04;35;18;834;*18:00*;11;0,04;2;southeast;1411,708483;0,000000;0,000000
Athens;4/2/2020 7:01:07;35;19;835;*19:00*;12;0,09;1;south-southeast;1411,691582;0,000000;0,000000
Athens;4/2/2020 7:01:09;35;20;836;*20:00*;11;0,15;2;west-southwest;1411,674662;0,000000;0,000000
Athens;4/2/2020 7:01:11;35;21;837;*21:00*;10;0,39;2;west-southwest;1411,657721;0,000000;0,000000
Athens;4/2/2020 7:01:14;35;22;838;*22:00*;10;0,68;2;west-southwest;1411,640761;0,000000;0,000000
;4/2/2020 7:01:14;35;23;839;;;;;;1411,623781;0,000000;0,000000
Athens;4/2/2020 7:01:17;35;24;840;*00:00*;11;0,27;1;west;1411,606780;0,000000;0,000000
Athens;5/2/2020 7:01:19;36;1;841;*01:00*;10;0,35;3;west-southwest;1411,589760;0,000000;0,000000
Athens;5/2/2020 7:01:22;36;2;842;*02:00*;12;0,6;5;south-southwest;1411,572720;0,000000;0,000000
Athens;5/2/2020 7:01:24;36;3;843;*03:00*;12;0,2;5;south;1411,555661;0,000000;0,000000
Athens;5/2/2020 7:01:28;36;4;844;*04:00*;12;0,05;5;south;1411,538581;0,000000;0,000000
Athens;5/2/2020 7:01:30;36;5;845;*05:00*;13;0,07;6;south-southwest;1411,521482;0,000000;0,000000
Athens;5/2/2020 7:01:33;36;6;846;*06:00*;13;0,08;6;south-southwest;1411,504363;0,000000;0,000000
Athens;5/2/2020 7:00:34;36;7;847;*07:00*;13;0,34;5;south;1411,487224;41,239742;40,462169
Athens;5/2/2020 7:00:36;36;8;848;*08:00*;13;0,45;5;south;1411,470065;122,227169;157,545134
Athens;5/2/2020 7:00:38;36;9;849;*09:00*;14;0,65;6;south;1411,452886;221,296749;301,606873
Athens;5/2/2020 7:00:40;36;10;850;*10:00*;14;0,5;7;south-southwest;1411,435688;318,308219;437,623137
Athens;5/2/2020 7:00:42;36;11;851;*11:00*;13;0,23;4;west;1411,418470;416,554980;596,150346
